time,logger,level,database,message,exception
2015-06-07 21:57:12.4732,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,"No work was found, workerWorkCounter: 0, for: ReducingExecuter, will wait for additional work",
2015-06-07 21:57:13.0082,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,ProjectFuchsia,Document with key 'IndexId2' was not found,
2015-06-07 21:57:13.1599,Raven.Database.Storage.IndexDefinitionStorage,Info,ProjectFuchsia,"New index Auto/Challenges/ByTextSortByText:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using System.Text.RegularExpressions;
using Raven.Database.Indexing;

public class Index_Auto_Challenges_ByTextSortByText : Raven.Database.Linq.AbstractViewGenerator
{
	public Index_Auto_Challenges_ByTextSortByText()
	{
		this.ViewText = @""from doc in docs.Challenges
select new {
	Text = doc.Text
}"";
		this.ForEntityNames.Add(""Challenges"");
		this.AddMapDefinition(docs => 
			from doc in ((IEnumerable<dynamic>)docs)
			where string.Equals(doc[""@metadata""][""Raven-Entity-Name""], ""Challenges"", System.StringComparison.InvariantCultureIgnoreCase)
			select new {
				Text = doc.Text,
				__document_id = doc.__document_id
			});
		this.AddField(""Text"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Text"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Text"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}

Compiled to:
using Raven.Abstractions;
using Raven.Database.Linq;
using System.Linq;
using System.Collections.Generic;
using System.Collections;
using System;
using Raven.Database.Linq.PrivateExtensions;
using Lucene.Net.Documents;
using System.Globalization;
using System.Text.RegularExpressions;
using Raven.Database.Indexing;

public class Index_Auto_Challenges_ByTextSortByText : Raven.Database.Linq.AbstractViewGenerator
{
	public Index_Auto_Challenges_ByTextSortByText()
	{
		this.ViewText = @""from doc in docs.Challenges
select new {
	Text = doc.Text
}"";
		this.ForEntityNames.Add(""Challenges"");
		this.AddMapDefinition(docs => 
			from doc in ((IEnumerable<dynamic>)docs)
			where string.Equals(doc[""@metadata""][""Raven-Entity-Name""], ""Challenges"", System.StringComparison.InvariantCultureIgnoreCase)
			select new {
				Text = doc.Text,
				__document_id = doc.__document_id
			});
		this.AddField(""Text"");
		this.AddField(""__document_id"");
		this.AddQueryParameterForMap(""Text"");
		this.AddQueryParameterForMap(""__document_id"");
		this.AddQueryParameterForReduce(""Text"");
		this.AddQueryParameterForReduce(""__document_id"");
	}
}
",
2015-06-07 21:57:13.1758,Raven.Database.Indexing.IndexStorage,Debug,ProjectFuchsia,Creating index 2 with id Auto/Challenges/ByTextSortByText,
2015-06-07 21:57:13.1998,Raven.Database.Indexing.Index.Indexing,Debug,ProjectFuchsia,Creating index for 2,
2015-06-07 21:57:13.2237,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,Incremented work counter to 1 because: PUT INDEX Auto/Challenges/ByTextSortByText,
2015-06-07 21:57:13.2237,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,"No work was found, workerWorkCounter: 1, for: ReducingExecuter, will wait for additional work",
2015-06-07 21:57:13.2237,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,"No work was found, workerWorkCounter: 1, for: IndexingExecuter, will wait for additional work",
2015-06-07 21:57:13.2637,Raven.Database.Indexing.Index.Querying,Debug,ProjectFuchsia,Issuing query on index 2 for all documents,
2015-06-07 21:57:13.2717,Raven.Database.Indexing.Index.Querying,Debug,,Issuing query on index 1 for: Tag:[[Challenges]],
2015-06-07 21:57:13.2717,Raven.Database.Server.WebApi.RequestManager,Debug,ProjectFuchsia,Request #  64: GET     -    16 ms - ProjectFuchsia - 200 - http://nathalie-w81pc:8080/databases/ProjectFuchsia/stats,
2015-06-07 21:57:13.2996,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,,"Document with key 'challenges/1' was found, etag: 01000000-0000-0003-0000-000000000002",
2015-06-07 21:57:13.2996,Raven.Database.DocumentDatabase,Debug,,"For new index Raven.Database.Indexing.SimpleIndex, using precomputed indexing batch optimization for 1 docs",
2015-06-07 21:57:13.3555,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"After read triggers executed, 1 documents remained",
2015-06-07 21:57:13.3715,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"Going to index 1 documents in IndexId: 2, LastIndexedEtag: 00000000-0000-0000-0000-000000000000: (challenges/1)",
2015-06-07 21:57:13.3755,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Going to index precomputed documents for a new index Auto/Challenges/ByTextSortByText. Count of precomputed docs 1,
2015-06-07 21:57:13.3755,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,Indexing 1 documents for index: Auto/Challenges/ByTextSortByText. (challenges/1),
2015-06-07 21:57:13.3955,Raven.Database.Indexing.Index.Querying,Debug,ProjectFuchsia,Issuing query on index 2 for all documents,
2015-06-07 21:57:13.4993,Raven.Database.Indexing.Index.Querying,Debug,ProjectFuchsia,Issuing query on index 2 for all documents,
2015-06-07 21:57:13.5352,Raven.Database.Indexing.Index.Indexing,Debug,,"Indexing on challenges/1 result in index 2 gave document: 	__document_id IS: challenges/1
	Text I-: Slå ett personligt rekord
",
2015-06-07 21:57:13.6035,Raven.Database.Indexing.Index.Querying,Debug,ProjectFuchsia,Issuing query on index 2 for all documents,
2015-06-07 21:57:13.7069,Raven.Database.Indexing.Index.Querying,Debug,ProjectFuchsia,Issuing query on index 2 for all documents,
2015-06-07 21:57:13.8026,Raven.Database.Indexing.Index.Indexing,Debug,,Indexed 1 documents for 2,
2015-06-07 21:57:13.8026,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,,"After indexing 1 documents, the new last etag for is: 01000000-0000-0003-0000-000000000002 for Auto/Challenges/ByTextSortByText",
2015-06-07 21:57:13.8026,Raven.Database.Indexing.Index.Querying,Debug,ProjectFuchsia,Issuing query on index 2 for all documents,
2015-06-07 21:57:13.8146,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 2 because: Precomputed indexing batch for Auto/Challenges/ByTextSortByText is completed,
2015-06-07 21:57:13.8146,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,"No work was found, workerWorkCounter: 2, for: ReducingExecuter, will wait for additional work",
2015-06-07 21:57:13.8146,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,ProjectFuchsia,"Document with key 'challenges/1' was found, etag: 01000000-0000-0003-0000-000000000002",
2015-06-07 21:57:13.8745,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,"No work was found, workerWorkCounter: 2, for: IndexingExecuter, will wait for additional work",
2015-06-07 21:57:13.9305,Raven.Database.Indexing.Index.Querying,Debug,ProjectFuchsia,Issuing query on index 2 for all documents,
2015-06-07 21:57:13.9305,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,ProjectFuchsia,"Document with key 'challenges/1' was found, etag: 01000000-0000-0003-0000-000000000002",
2015-06-07 21:57:13.9305,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,ProjectFuchsia,"	Query: 
	Time: 1,056 ms
	Index: Auto/Challenges/ByTextSortByText
	Results: 1 returned out of 1 total.
	Timing:
",
2015-06-07 21:57:13.9305,Raven.Database.Server.WebApi.RequestManager,Debug,ProjectFuchsia,"Request #  65: GET     - 1,059 ms - ProjectFuchsia - 200 - http://localhost:8080/databases/ProjectFuchsia/indexes/dynamic/Challenges?&pageSize=128&sort=-Text&SortHint-Text=String",
2015-06-07 21:57:13.9305,Raven.Database.Server.WebApi.RequestManager,Debug,ProjectFuchsia,"	Query: 
	Time: 1,056 ms
	Index: Auto/Challenges/ByTextSortByText
	Results: 1 returned out of 1 total.
	Timing:",
2015-06-07 21:57:14.4095,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,ProjectFuchsia,"	PUT challenges/1
",
2015-06-07 21:57:14.4095,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,ProjectFuchsia,"Inserted a new document with key 'challenges/1', update: True, ",
2015-06-07 21:57:14.4215,Raven.Database.DocumentDatabase,Debug,ProjectFuchsia,Put document challenges/1 with etag 01000000-0000-0006-0000-000000000001,
2015-06-07 21:57:14.4215,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,Incremented work counter to 3 because: PUT challenges/1,
2015-06-07 21:57:14.4215,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,"No work was found, workerWorkCounter: 3, for: ReducingExecuter, will wait for additional work",
2015-06-07 21:57:14.4215,Raven.Database.Server.WebApi.RequestManager,Debug,ProjectFuchsia,Request #  66: POST    -    41 ms - ProjectFuchsia - 200 - http://localhost:8080/databases/ProjectFuchsia/bulk_docs,
2015-06-07 21:57:14.5173,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0003-0000-000000000002: (challenges/1),
2015-06-07 21:57:14.5293,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"After read triggers executed, 1 documents remained",
2015-06-07 21:57:14.5293,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"Going to index 1 documents in IndexId: 1, LastIndexedEtag: 01000000-0000-0003-0000-000000000002: (challenges/1)",
2015-06-07 21:57:14.5293,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"Going to index 1 documents in IndexId: 2, LastIndexedEtag: 01000000-0000-0003-0000-000000000002: (challenges/1)",
2015-06-07 21:57:14.5293,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,Indexing 1 documents for index: Auto/Challenges/ByTextSortByText. (challenges/1),
2015-06-07 21:57:14.5293,Raven.Database.Indexing.Index.Indexing,Debug,ProjectFuchsia,"Indexing on challenges/1 result in index 2 gave document: 	__document_id IS: challenges/1
	Text I-: Slå ett personligt rekord
",
2015-06-07 21:57:14.5293,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,Indexing 1 documents for index: Raven/DocumentsByEntityName. (challenges/1),
2015-06-07 21:57:14.5572,Raven.Database.Indexing.Index.Indexing,Debug,ProjectFuchsia,Indexed 1 documents for 2,
2015-06-07 21:57:14.5572,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"After indexing 1 documents, the new last etag for is: 01000000-0000-0006-0000-000000000001 for Auto/Challenges/ByTextSortByText",
2015-06-07 21:57:14.5972,Raven.Database.Indexing.Index.Indexing,Debug,ProjectFuchsia,"Indexing on challenges/1 result in index 1 gave document: 	__document_id IS: challenges/1
	Tag I-: Challenges
	LastModified I-: 2015-06-07T19:57:14.4175575Z
	LastModifiedTicks I-: 635693038344175575
",
2015-06-07 21:57:14.6730,Raven.Database.Indexing.Index.Indexing,Debug,ProjectFuchsia,Indexed 1 documents for 1,
2015-06-07 21:57:14.6730,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"After indexing 1 documents, the new last etag for is: 01000000-0000-0006-0000-000000000001 for Raven/DocumentsByEntityName",
2015-06-07 21:57:14.6930,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 4 because: WORK BY IndexingExecuter,
2015-06-07 21:57:14.6930,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,"No work was found, workerWorkCounter: 4, for: ReducingExecuter, will wait for additional work",
2015-06-07 21:57:14.7129,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 4, for: IndexingExecuter, will wait for additional work",
2015-06-07 21:57:19.6856,Raven.Database.Server.WebApi.RequestManager,Debug,ProjectFuchsia,Request #  67: GET     -    22 ms - ProjectFuchsia - 200 - http://nathalie-w81pc:8080/databases/ProjectFuchsia/stats,
2015-06-07 21:57:29.2238,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-06-07 21:57:42.4245,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,ProjectFuchsia,Performing Transactions Cleanup Sequence for db ProjectFuchsia,
2015-06-07 21:57:59.1750,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-06-07 21:58:12.3807,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,ProjectFuchsia,Performing Transactions Cleanup Sequence for db ProjectFuchsia,
2015-06-07 21:58:29.1251,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-06-07 21:58:29.2928,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,ProjectFuchsia,"Document with key 'Raven/Hilo/challenges' was found, etag: 01000000-0000-0003-0000-000000000001",
2015-06-07 21:58:29.2928,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,ProjectFuchsia,Document with key 'Raven/ServerPrefixForHilo' was not found,
2015-06-07 21:58:29.2928,Raven.Database.Server.WebApi.RequestManager,Debug,ProjectFuchsia,Request #  68: GET     -     4 ms - ProjectFuchsia - 200 - http://localhost:8080/databases/ProjectFuchsia/queries/?&id=Raven%2FHilo%2Fchallenges&id=Raven%2FServerPrefixForHilo,
2015-06-07 21:58:29.3686,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,ProjectFuchsia,"Inserted a new document with key 'Raven/Hilo/challenges', update: True, ",
2015-06-07 21:58:29.3726,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,Incremented work counter to 5 because: PUT Raven/Hilo/challenges,
2015-06-07 21:58:29.3726,Raven.Database.DocumentDatabase,Debug,ProjectFuchsia,Put document Raven/Hilo/challenges with etag 01000000-0000-0006-0000-000000000002,
2015-06-07 21:58:29.3726,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,"No work was found, workerWorkCounter: 5, for: ReducingExecuter, will wait for additional work",
2015-06-07 21:58:29.3726,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0006-0000-000000000001: (Raven/Hilo/challenges),
2015-06-07 21:58:29.3726,Raven.Database.Impl.DocumentRetriever,Debug,,Trigger Raven.Database.Plugins.Builtins.FilterRavenInternalDocumentsReadTrigger asked us to ignore Raven/Hilo/challenges,
2015-06-07 21:58:29.3726,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"After read triggers executed, 1 documents remained",
2015-06-07 21:58:29.3726,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"Going to index 1 documents in IndexId: 1, LastIndexedEtag: 01000000-0000-0006-0000-000000000001: (Raven/Hilo/challenges)",
2015-06-07 21:58:29.3726,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"All documents have been filtered for Auto/Challenges/ByTextSortByText, no indexing will be performed, updating to 01000000-0000-0006-0000-000000000002, 06/07/2015 19:58:29",
2015-06-07 21:58:29.3726,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,Indexing 1 documents for index: Raven/DocumentsByEntityName. (Raven/Hilo/challenges),
2015-06-07 21:58:29.3726,Raven.Database.Server.WebApi.RequestManager,Debug,ProjectFuchsia,Request #  69: PUT     -    24 ms - ProjectFuchsia - 201 - http://localhost:8080/databases/ProjectFuchsia/docs/Raven/Hilo/challenges,
2015-06-07 21:58:29.3926,Raven.Database.Indexing.Index.Indexing,Debug,ProjectFuchsia,Indexed 0 documents for 1,
2015-06-07 21:58:29.3926,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"After indexing 1 documents, the new last etag for is: 01000000-0000-0006-0000-000000000002 for Raven/DocumentsByEntityName",
2015-06-07 21:58:29.3926,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 6 because: WORK BY IndexingExecuter,
2015-06-07 21:58:29.3926,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 6, for: IndexingExecuter, will wait for additional work",
2015-06-07 21:58:29.3926,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,"No work was found, workerWorkCounter: 6, for: ReducingExecuter, will wait for additional work",
2015-06-07 21:58:29.3726,Raven.Database.Server.WebApi.RequestManager,Debug,ProjectFuchsia,Request #  70: GET     -     0 ms - ProjectFuchsia - 200 - http://nathalie-w81pc:8080/databases/ProjectFuchsia/stats,
2015-06-07 21:58:29.3926,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,ProjectFuchsia,"	PUT challenges/33
",
2015-06-07 21:58:29.3926,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,ProjectFuchsia,"Inserted a new document with key 'challenges/33', update: False, ",
2015-06-07 21:58:29.3926,Raven.Database.DocumentDatabase,Debug,ProjectFuchsia,Put document challenges/33 with etag 01000000-0000-0006-0000-000000000003,
2015-06-07 21:58:29.3926,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,Incremented work counter to 7 because: PUT challenges/33,
2015-06-07 21:58:29.3926,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0006-0000-000000000002: (challenges/33),
2015-06-07 21:58:29.4046,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,"No work was found, workerWorkCounter: 7, for: ReducingExecuter, will wait for additional work",
2015-06-07 21:58:29.4046,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"After read triggers executed, 1 documents remained",
2015-06-07 21:58:29.4046,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"Going to index 1 documents in IndexId: 1, LastIndexedEtag: 01000000-0000-0006-0000-000000000002: (challenges/33)",
2015-06-07 21:58:29.4046,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"Going to index 1 documents in IndexId: 2, LastIndexedEtag: 01000000-0000-0006-0000-000000000002: (challenges/33)",
2015-06-07 21:58:29.4046,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,Indexing 1 documents for index: Auto/Challenges/ByTextSortByText. (challenges/33),
2015-06-07 21:58:29.4046,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,Indexing 1 documents for index: Raven/DocumentsByEntityName. (challenges/33),
2015-06-07 21:58:29.4046,Raven.Database.Indexing.Index.Indexing,Debug,ProjectFuchsia,"Indexing on challenges/33 result in index 2 gave document: 	__document_id IS: challenges/33
	Text I-: Genomför 30 minuters aktivitet varje dag i en vecka
",
2015-06-07 21:58:29.4046,Raven.Database.Indexing.Index.Indexing,Debug,ProjectFuchsia,"Indexing on challenges/33 result in index 1 gave document: 	__document_id IS: challenges/33
	Tag I-: Challenges
	LastModified I-: 2015-06-07T19:58:29.4006208Z
	LastModifiedTicks I-: 635693039094006208
",
2015-06-07 21:58:29.3926,Raven.Database.Server.WebApi.RequestManager,Debug,ProjectFuchsia,Request #  71: POST    -     5 ms - ProjectFuchsia - 200 - http://localhost:8080/databases/ProjectFuchsia/bulk_docs,
2015-06-07 21:58:29.4405,Raven.Database.Indexing.Index.Indexing,Debug,ProjectFuchsia,Indexed 1 documents for 1,
2015-06-07 21:58:29.4405,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"After indexing 1 documents, the new last etag for is: 01000000-0000-0006-0000-000000000003 for Raven/DocumentsByEntityName",
2015-06-07 21:58:29.4525,Raven.Database.Indexing.Index.Indexing,Debug,ProjectFuchsia,Indexed 1 documents for 2,
2015-06-07 21:58:29.4525,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"After indexing 1 documents, the new last etag for is: 01000000-0000-0006-0000-000000000003 for Auto/Challenges/ByTextSortByText",
2015-06-07 21:58:29.4525,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 8 because: WORK BY IndexingExecuter,
2015-06-07 21:58:29.4525,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,"No work was found, workerWorkCounter: 8, for: ReducingExecuter, will wait for additional work",
2015-06-07 21:58:29.4844,Raven.Database.Indexing.WorkContext,Debug,,"No work was found, workerWorkCounter: 8, for: IndexingExecuter, will wait for additional work",
2015-06-07 21:58:29.5044,Raven.Database.Indexing.Index.Querying,Debug,ProjectFuchsia,Issuing query on index 2 for all documents,
2015-06-07 21:58:29.5044,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,ProjectFuchsia,"Document with key 'challenges/1' was found, etag: 01000000-0000-0006-0000-000000000001",
2015-06-07 21:58:29.5044,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,ProjectFuchsia,"Document with key 'challenges/33' was found, etag: 01000000-0000-0006-0000-000000000003",
2015-06-07 21:58:29.5044,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,ProjectFuchsia,"	Query: 
	Time: 23 ms
	Index: Auto/Challenges/ByTextSortByText
	Results: 2 returned out of 2 total.
	Timing:
",
2015-06-07 21:58:29.5044,Raven.Database.Server.WebApi.RequestManager,Debug,ProjectFuchsia,Request #  72: GET     -    24 ms - ProjectFuchsia - 200 - http://localhost:8080/databases/ProjectFuchsia/indexes/dynamic/Challenges?&pageSize=128&sort=-Text&SortHint-Text=String,
2015-06-07 21:58:29.5044,Raven.Database.Server.WebApi.RequestManager,Debug,ProjectFuchsia,"	Query: 
	Time: 23 ms
	Index: Auto/Challenges/ByTextSortByText
	Results: 2 returned out of 2 total.
	Timing:",
2015-06-07 21:58:34.4552,Raven.Database.Server.WebApi.RequestManager,Debug,ProjectFuchsia,Request #  73: GET     -     1 ms - ProjectFuchsia - 200 - http://nathalie-w81pc:8080/databases/ProjectFuchsia/stats,
2015-06-07 21:58:42.3311,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,ProjectFuchsia,Performing Transactions Cleanup Sequence for db ProjectFuchsia,
2015-06-07 21:58:59.0951,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-06-07 21:59:12.2763,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,ProjectFuchsia,Performing Transactions Cleanup Sequence for db ProjectFuchsia,
2015-06-07 21:59:29.0576,Raven.Database.Impl.DTC.InFlightTransactionalState,Info,<system>,Performing Transactions Cleanup Sequence for db <system>,
2015-06-07 21:59:41.7681,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,ProjectFuchsia,"	PUT challenges/34
",
2015-06-07 21:59:41.7681,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,ProjectFuchsia,"Inserted a new document with key 'challenges/34', update: False, ",
2015-06-07 21:59:41.7681,Raven.Database.DocumentDatabase,Debug,ProjectFuchsia,Put document challenges/34 with etag 01000000-0000-0006-0000-000000000004,
2015-06-07 21:59:41.7681,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,Incremented work counter to 9 because: PUT challenges/34,
2015-06-07 21:59:41.7681,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,"No work was found, workerWorkCounter: 9, for: ReducingExecuter, will wait for additional work",
2015-06-07 21:59:41.7681,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,Found a total of 1 documents that requires indexing since etag: 01000000-0000-0006-0000-000000000003: (challenges/34),
2015-06-07 21:59:41.7681,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"After read triggers executed, 1 documents remained",
2015-06-07 21:59:41.7681,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"Going to index 1 documents in IndexId: 1, LastIndexedEtag: 01000000-0000-0006-0000-000000000003: (challenges/34)",
2015-06-07 21:59:41.7681,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"Going to index 1 documents in IndexId: 2, LastIndexedEtag: 01000000-0000-0006-0000-000000000003: (challenges/34)",
2015-06-07 21:59:41.7681,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,Indexing 1 documents for index: Auto/Challenges/ByTextSortByText. (challenges/34),
2015-06-07 21:59:41.7841,Raven.Database.Indexing.Index.Indexing,Debug,ProjectFuchsia,"Indexing on challenges/34 result in index 2 gave document: 	__document_id IS: challenges/34
	Text I-: Löpning/Gång 3 km
",
2015-06-07 21:59:41.7681,Raven.Database.Server.WebApi.RequestManager,Debug,ProjectFuchsia,Request #  74: POST    -     1 ms - ProjectFuchsia - 200 - http://localhost:8080/databases/ProjectFuchsia/bulk_docs,
2015-06-07 21:59:41.8200,Raven.Database.Indexing.Index.Querying,Debug,ProjectFuchsia,Issuing query on index 2 for all documents,
2015-06-07 21:59:41.8200,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,ProjectFuchsia,"Document with key 'challenges/1' was found, etag: 01000000-0000-0006-0000-000000000001",
2015-06-07 21:59:41.8200,Raven.Database.Storage.Esent.StorageActions.DocumentStorageActions,Debug,ProjectFuchsia,"Document with key 'challenges/33' was found, etag: 01000000-0000-0006-0000-000000000003",
2015-06-07 21:59:41.8200,Raven.Database.Server.Controllers.RavenBaseApiController,Debug,ProjectFuchsia,"	Query: 
	Time: 1 ms
	Index: Auto/Challenges/ByTextSortByText
	Results: 2 returned out of 2 total.
	Timing:
",
2015-06-07 21:59:41.7681,Raven.Database.Server.WebApi.RequestManager,Debug,ProjectFuchsia,Request #  75: GET     -     2 ms - ProjectFuchsia - 200 - http://nathalie-w81pc:8080/databases/ProjectFuchsia/stats,
2015-06-07 21:59:41.8200,Raven.Database.Server.WebApi.RequestManager,Debug,ProjectFuchsia,Request #  76: GET     -     2 ms - ProjectFuchsia - 200 - http://localhost:8080/databases/ProjectFuchsia/indexes/dynamic/Challenges?&pageSize=128&sort=-Text&SortHint-Text=String,
2015-06-07 21:59:41.8360,Raven.Database.Server.WebApi.RequestManager,Debug,ProjectFuchsia,"	Query: 
	Time: 1 ms
	Index: Auto/Challenges/ByTextSortByText
	Results: 2 returned out of 2 total.
	Timing:",
2015-06-07 21:59:41.9198,Raven.Database.Indexing.Index.Indexing,Debug,ProjectFuchsia,Indexed 1 documents for 2,
2015-06-07 21:59:41.9198,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"After indexing 1 documents, the new last etag for is: 01000000-0000-0006-0000-000000000004 for Auto/Challenges/ByTextSortByText",
2015-06-07 21:59:41.9198,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,Indexing 1 documents for index: Raven/DocumentsByEntityName. (challenges/34),
2015-06-07 21:59:41.9238,Raven.Database.Indexing.Index.Indexing,Debug,ProjectFuchsia,"Indexing on challenges/34 result in index 1 gave document: 	__document_id IS: challenges/34
	Tag I-: Challenges
	LastModified I-: 2015-06-07T19:59:41.7681577Z
	LastModifiedTicks I-: 635693039817681577
",
2015-06-07 21:59:42.0396,Raven.Database.Indexing.Index.Indexing,Debug,ProjectFuchsia,Indexed 1 documents for 1,
2015-06-07 21:59:42.0396,Raven.Database.Indexing.AbstractIndexingExecuter,Debug,ProjectFuchsia,"After indexing 1 documents, the new last etag for is: 01000000-0000-0006-0000-000000000004 for Raven/DocumentsByEntityName",
2015-06-07 21:59:42.0396,Raven.Database.Indexing.WorkContext,Debug,,Incremented work counter to 10 because: WORK BY IndexingExecuter,
2015-06-07 21:59:42.0396,Raven.Database.Indexing.WorkContext,Debug,ProjectFuchsia,"No work was found, workerWorkCounter: 10, for: ReducingExecuter, will wait for additional work",
